DZ22_Code,DZ22_Name,IZ22_Code,IZ22_Name,MMWard_Code,MMWard_Name,LA_Code,LA_Name,SPC_Code,SPC_Name,UKPC_Code,UKPC_Name,HB_Code,HB_Name,HIA_Code,HIA_Name,SPD_Code,SPD_Name,SFRLSO_Code,SFRLSO_Name,SFRSDA_Code,SFRSDA_Name,RRP_Code,RRP_Name,LRP_Code,LRP_Name,UR2_Code,UR2_Name,UR3_Code,UR3_Name,UR6_Code,UR6_Name,UR8_Code,UR8_Name,Country_Code,Country_Name
S01014575,Burdiehouse South and Broomhills - 01,S02002703,Burdiehouse South and Broomhills,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014576,Burdiehouse South and Broomhills - 02,S02002703,Burdiehouse South and Broomhills,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014577,Burdiehouse South and Broomhills - 03,S02002703,Burdiehouse South and Broomhills,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014578,Burdiehouse South and Broomhills - 04,S02002703,Burdiehouse South and Broomhills,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014579,Burdiehouse South and Broomhills - 05,S02002703,Burdiehouse South and Broomhills,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014580,Mortonhall and Anwickhill - 01,S02002704,Mortonhall and Anwickhill,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014581,Mortonhall and Anwickhill - 02,S02002704,Mortonhall and Anwickhill,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014582,Mortonhall and Anwickhill - 03,S02002704,Mortonhall and Anwickhill,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014583,"Gracemount, Southhouse and Burdiehouse - 01",S02002705,"Gracemount, Southhouse and Burdiehouse",S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014584,"Gracemount, Southhouse and Burdiehouse - 02",S02002705,"Gracemount, Southhouse and Burdiehouse",S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014585,"Gracemount, Southhouse and Burdiehouse - 03",S02002705,"Gracemount, Southhouse and Burdiehouse",S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014586,"Gracemount, Southhouse and Burdiehouse - 04",S02002705,"Gracemount, Southhouse and Burdiehouse",S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014587,"Gracemount, Southhouse and Burdiehouse - 05",S02002705,"Gracemount, Southhouse and Burdiehouse",S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014588,"Gracemount, Southhouse and Burdiehouse - 06",S02002705,"Gracemount, Southhouse and Burdiehouse",S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014589,"Gracemount, Southhouse and Burdiehouse - 07",S02002705,"Gracemount, Southhouse and Burdiehouse",S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014590,Hyvots and Gilmerton - 01,S02002706,Hyvots and Gilmerton,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014591,Hyvots and Gilmerton - 02,S02002706,Hyvots and Gilmerton,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014592,Hyvots and Gilmerton - 03,S02002706,Hyvots and Gilmerton,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014593,Hyvots and Gilmerton - 04,S02002706,Hyvots and Gilmerton,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014594,Hyvots and Gilmerton - 05,S02002706,Hyvots and Gilmerton,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014595,Fernieside and Moredun South - 01,S02002707,Fernieside and Moredun South,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014596,Fernieside and Moredun South - 02,S02002707,Fernieside and Moredun South,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014597,Fernieside and Moredun South - 03,S02002707,Fernieside and Moredun South,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014598,Fernieside and Moredun South - 04,S02002707,Fernieside and Moredun South,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014599,Fernieside and Moredun South - 05,S02002707,Fernieside and Moredun South,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014600,Moredun and Craigour - 01,S02002708,Moredun and Craigour,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014601,Moredun and Craigour - 02,S02002708,Moredun and Craigour,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014602,Moredun and Craigour - 03,S02002708,Moredun and Craigour,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014603,Moredun and Craigour - 04,S02002708,Moredun and Craigour,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014604,Liberton East - 01,S02002709,Liberton East,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014605,Liberton East - 02,S02002709,Liberton East,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014606,Liberton East - 03,S02002709,Liberton East,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014607,Liberton East - 04,S02002709,Liberton East,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014608,Liberton West - 01,S02002710,Liberton West,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014609,Liberton West - 02,S02002710,Liberton West,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014610,Liberton West - 03,S02002710,Liberton West,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014611,Liberton West - 04,S02002710,Liberton West,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000105,Edinburgh Eastern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014612,Liberton West - 05,S02002710,Liberton West,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014613,The Inch - 01,S02002711,The Inch,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014614,The Inch - 02,S02002711,The Inch,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014615,The Inch - 03,S02002711,The Inch,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014616,The Inch - 04,S02002711,The Inch,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014617,The Inch - 05,S02002711,The Inch,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014618,The Inch - 06,S02002711,The Inch,S13002934,Liberton/Gilmerton,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01014619,"Blackford, West Mains and Mayfield Road - 01",S02002712,"Blackford, West Mains and Mayfield Road",S13002933,Southside/Newington,S12000036,City of Edinburgh,S16000108,Edinburgh Southern,S14000080,Edinburgh South,S08000024,Lothian,S37000012,Edinburgh,S32000006,Edinburgh,S39000009,City of Edinburgh,S40000004,East,S43000004,East,S42000009,Lothian and Borders,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
